brand,model,submodel,year,gear,engine,color,mileage,price,dateRecorded,source,sourceType,sourceUrl,externalId,series_auto,trim_auto
,,,,``otemtik,3000cc,,94464.0,,2025-11-26,motto,marketplace,,,,
,,,,``otemtik,2400cc,,86442.0,702000.0,2025-11-26,motto,marketplace,,,,
,,,,``otemtik,2500cc,,35585.0,750000.0,2025-11-26,motto,marketplace,,,,
,,,,``otemtik,2200cc,,272505.0,,2025-11-26,motto,marketplace,,,,
,,,,``otemtik,2000cc,,94531.0,1100000.0,2025-11-26,motto,marketplace,,,,
,,,,``otemtik,1500cc,,118387.0,292000.0,2025-11-26,motto,marketplace,,,,
,,,,``otemtik,1600cc,,192078.0,,2025-11-26,motto,marketplace,,,,
,,,,``otemtik,1200cc,,110463.0,410000.0,2025-11-26,motto,marketplace,,,,
,,,,thrrmdaa,1900cc,,37531.0,,2025-11-26,motto,marketplace,,,,
,,,,``otemtik,1500cc,,128061.0,,2025-11-26,motto,marketplace,,,,
,,,,``otemtik,2000cc,,165220.0,100000.0,2025-11-26,motto,marketplace,,,,
,,,,``otemtik,2500cc,,184784.0,,2025-11-26,motto,marketplace,,,,
,,,,``otemtik,1000cc,,267026.0,190000.0,2025-11-26,motto,marketplace,,,,
,,,,thrrmdaa,1900cc,,50983.0,260000.0,2025-11-26,motto,marketplace,,,,
,,,,``otemtik,1600cc,,210858.0,370000.0,2025-11-26,motto,marketplace,,,,
,,,,``otemtik,2500cc,,166455.0,641000.0,2025-11-26,motto,marketplace,,,,
,,,,``otemtik,1600cc,,44762.0,,2025-11-26,motto,marketplace,,,,
,,,,thrrmdaa,2400cc,,237239.0,220000.0,2025-11-26,motto,marketplace,,,,
,,,,``otemtik,1900cc,,363575.0,,2025-11-26,motto,marketplace,,,,
,,,,thrrmdaa,1900cc,,185447.0,,2025-11-26,motto,marketplace,,,,
,,,,``otemtik,2400cc,,99026.0,,2025-11-26,motto,marketplace,,,,
,,,,``otemtik,2500cc,,260277.0,1100000.0,2025-11-26,motto,marketplace,,,,
TOYOTA,,,2012.0,,,,107000.0,236000.0,2025-11-26,one2car,marketplace,,,,
MAZDA,,,2018.0,,,,175000.0,365000.0,2025-11-26,one2car,marketplace,,,,
MITSUBISHI,,,2014.0,,,,190000.0,220000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2023.0,,,,80000.0,829000.0,2025-11-26,one2car,marketplace,,,,
FORD,,,2013.0,,,,285000.0,259000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2022.0,,,,95000.0,879000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2022.0,,,,76817.0,769000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2003.0,,,,110000.0,249000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2012.0,,,,5000.0,129000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2018.0,,,,160000.0,359000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2019.0,,,,110000.0,1550000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2018.0,,,,140000.0,499000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2023.0,,,,40000.0,2499000.0,2025-11-26,one2car,marketplace,,,,
HAVAL,,,2022.0,,,,60000.0,615000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2013.0,,,,220000.0,489000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2015.0,,,,5000.0,1055000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2015.0,,,,205000.0,329000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2021.0,,,,80000.0,490000.0,2025-11-26,one2car,marketplace,,,,
MITSUBISHI,,,2022.0,,,,70000.0,609000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2022.0,,,,105000.0,365000.0,2025-11-26,one2car,marketplace,,,,
ISUZU,,,2021.0,,,,105000.0,915000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2020.0,,,,125000.0,379000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2017.0,,,,95000.0,389000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2012.0,,,,145000.0,899000.0,2025-11-26,one2car,marketplace,,,,
MAZDA,,,2019.0,,,,80000.0,299000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2018.0,,,,115000.0,459000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2023.0,,,,35000.0,1859000.0,2025-11-26,one2car,marketplace,,,,
NISSAN,,,2011.0,,,,25000.0,1499000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2019.0,,,,95000.0,859000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2022.0,,,,50000.0,1099000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2018.0,,,,295000.0,409000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2019.0,,,,114876.0,769000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2019.0,,,,10000.0,4799000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2024.0,,,,45464.0,999000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2021.0,,,,120000.0,969000.0,2025-11-26,one2car,marketplace,,,,
MG,,,2022.0,,,,70000.0,395000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2024.0,,,,15000.0,2199000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2021.0,,,,135000.0,779000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2021.0,,,,62718.0,669000.0,2025-11-26,one2car,marketplace,,,,
AUDI,,,2016.0,,,,75000.0,1299000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2022.0,,,,23731.0,1655000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2018.0,,,,90000.0,1299000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2022.0,,,,105000.0,859000.0,2025-11-26,one2car,marketplace,,,,
NISSAN,,,2017.0,,,,110000.0,250000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2017.0,,,,230000.0,899000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2011.0,,,,210000.0,405000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2019.0,,,,5000.0,655000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2025.0,,,,10000.0,969000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2016.0,,,,95000.0,289000.0,2025-11-26,one2car,marketplace,,,,
HYUNDAI,,,2025.0,,,,5000.0,699000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2018.0,,,,185000.0,629000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2012.0,,,,175000.0,249000.0,2025-11-26,one2car,marketplace,,,,
FORD,,,2017.0,,,,185000.0,539000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2016.0,,,,20000.0,600000.0,2025-11-26,one2car,marketplace,,,,
MAZDA,,,2013.0,,,,105000.0,139000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2021.0,,,,50000.0,639000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2013.0,,,,318546.0,299000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2023.0,,,,30000.0,759000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2023.0,,,,45000.0,499000.0,2025-11-26,one2car,marketplace,,,,
MAZDA,,,2019.0,,,,75000.0,295000.0,2025-11-26,one2car,marketplace,,,,
LEXUS,,,2014.0,,,,73000.0,,2025-11-26,one2car,marketplace,,,,
HYUNDAI,,,2019.0,,,,83000.0,799000.0,2025-11-26,one2car,marketplace,,,,
MAZDA,,,2016.0,,,,100000.0,270000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2016.0,,,,173000.0,1390000.0,2025-11-26,one2car,marketplace,,,,
ISUZU,,,2016.0,,,,129000.0,319000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2020.0,,,,115000.0,1099000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2016.0,,,,119000.0,459000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2018.0,,,,99500.0,739000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2017.0,,,,124000.0,479000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2017.0,,,,110000.0,759000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2021.0,,,,55000.0,1100000.0,2025-11-26,one2car,marketplace,,,,
MITSUBISHI,,,2021.0,,,,50000.0,899000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2021.0,,,,65000.0,1190000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2019.0,,,,260000.0,699000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2017.0,,,,95000.0,545000.0,2025-11-26,one2car,marketplace,,,,
ISUZU,,,2023.0,,,,50000.0,645000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2023.0,,,,75000.0,859000.0,2025-11-26,one2car,marketplace,,,,
FORD,,,2022.0,,,,85000.0,749000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2023.0,,,,50000.0,1290000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2024.0,,,,40000.0,2090000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2020.0,,,,100000.0,899000.0,2025-11-26,one2car,marketplace,,,,
MITSUBISHI,,,2018.0,,,,90000.0,138000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2020.0,,,,80000.0,479000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2020.0,,,,140000.0,699000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2024.0,,,,35000.0,2550000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2018.0,,,,100000.0,979000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2011.0,,,,130000.0,150000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2022.0,,,,55000.0,899000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2024.0,,,,10000.0,3550000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2017.0,,,,185000.0,1095000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2021.0,,,,85000.0,800000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2009.0,,,,205000.0,169000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2019.0,,,,105000.0,370000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2008.0,,,,225000.0,99000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2018.0,,,,140000.0,1190000.0,2025-11-26,one2car,marketplace,,,,
NISSAN,,,2013.0,,,,200000.0,160000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2009.0,,,,165000.0,185000.0,2025-11-26,one2car,marketplace,,,,
HAVAL,,,2021.0,,,,35000.0,690000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2016.0,,,,155000.0,259000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2005.0,,,,280000.0,69999.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2025.0,,,,175000.0,1499000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2017.0,,,,135000.0,599000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2023.0,,,,50000.0,869000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2019.0,,,,130000.0,1299000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2011.0,,,,110000.0,1490000.0,2025-11-26,one2car,marketplace,,,,
ISUZU,,,2021.0,,,,65250.0,959000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2013.0,,,,130000.0,209000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2021.0,,,,1.0,408000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2019.0,,,,185000.0,457000.0,2025-11-26,one2car,marketplace,,,,
MASERATI,,,2009.0,,,,40000.0,3290000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2022.0,,,,58462.0,579000.0,2025-11-26,one2car,marketplace,,,,
LAND,,,2013.0,,,,95000.0,759000.0,2025-11-26,one2car,marketplace,,,,
SUBARU,,,2018.0,,,,120000.0,390000.0,2025-11-26,one2car,marketplace,,,,
FORD,,,2020.0,,,,58977.0,730000.0,2025-11-26,one2car,marketplace,,,,
MAZDA,,,2021.0,,,,5000.0,369000.0,2025-11-26,one2car,marketplace,,,,
FORD,,,2017.0,,,,10000.0,599000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2013.0,,,,128480.0,299000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2012.0,,,,5000.0,299000.0,2025-11-26,one2car,marketplace,,,,
FORD,,,2021.0,,,,75661.0,499000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2005.0,,,,30000.0,79500.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2013.0,,,,210000.0,269000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2012.0,,,,170000.0,409000.0,2025-11-26,one2car,marketplace,,,,
MG,,,2021.0,,,,100000.0,389000.0,2025-11-26,one2car,marketplace,,,,
NISSAN,,,2012.0,,,,165000.0,120000.0,2025-11-26,one2car,marketplace,,,,
NISSAN,,,2011.0,,,,55955.0,1699000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2021.0,,,,100000.0,395000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2023.0,,,,85000.0,738000.0,2025-11-26,one2car,marketplace,,,,
NISSAN,,,2015.0,,,,25000.0,299000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2008.0,,,,110000.0,179500.0,2025-11-26,one2car,marketplace,,,,
FORD,,,2024.0,,,,75000.0,620000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,1991.0,,,,120000.0,1999000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2023.0,,,,30522.0,2490000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2016.0,,,,95000.0,1890000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2018.0,,,,90000.0,1050000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2017.0,,,,115000.0,999000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2022.0,,,,70000.0,1490000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2016.0,,,,210000.0,650000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2018.0,,,,70000.0,690000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2018.0,,,,70000.0,1490000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2020.0,,,,65000.0,2290000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2019.0,,,,205000.0,355000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2018.0,,,,70000.0,989000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2020.0,,,,55000.0,1190000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2020.0,,,,80000.0,1290000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2017.0,,,,90000.0,1359000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2019.0,,,,30000.0,1759000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2011.0,,,,110000.0,156000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2019.0,,,,105000.0,439000.0,2025-11-26,one2car,marketplace,,,,
HYUNDAI,,,2017.0,,,,39579.0,799000.0,2025-11-26,one2car,marketplace,,,,
MITSUBISHI,,,2019.0,,,,110000.0,639000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2019.0,,,,175000.0,949000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2023.0,,,,10000.0,4150000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2016.0,,,,155000.0,1359000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2019.0,,,,105000.0,1269000.0,2025-11-26,one2car,marketplace,,,,
AUDI,,,2024.0,,,,70000.0,1899000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2006.0,,,,300000.0,359000.0,2025-11-26,one2car,marketplace,,,,
HYUNDAI,,,2021.0,,,,30000.0,939000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2023.0,,,,50000.0,1389000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2022.0,,,,25000.0,2499000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2023.0,,,,105000.0,779000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2019.0,,,,115000.0,599000.0,2025-11-26,one2car,marketplace,,,,
MAZDA,,,2022.0,,,,56825.0,579000.0,2025-11-26,one2car,marketplace,,,,
FORD,,,2018.0,,,,215000.0,530000.0,2025-11-26,one2car,marketplace,,,,
MAZDA,,,2018.0,,,,94613.0,438000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2021.0,,,,159375.0,728000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2020.0,,,,71895.0,558000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2021.0,,,,62534.0,738000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2022.0,,,,60000.0,1199000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2020.0,,,,120000.0,788000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2021.0,,,,50000.0,1149000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2015.0,,,,128000.0,790000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2019.0,,,,85000.0,799000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2010.0,,,,149569.0,300000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2017.0,,,,140000.0,519000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2020.0,,,,60000.0,1550000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2017.0,,,,105000.0,619000.0,2025-11-26,one2car,marketplace,,,,
MAZDA,,,2018.0,,,,140000.0,499000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2022.0,,,,58000.0,1799000.0,2025-11-26,one2car,marketplace,,,,
CHEVROLET,,,2014.0,,,,25000.0,85000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2021.0,,,,75000.0,1559000.0,2025-11-26,one2car,marketplace,,,,
MITSUBISHI,,,2013.0,,,,150000.0,269000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2019.0,,,,5000.0,759000.0,2025-11-26,one2car,marketplace,,,,
MITSUBISHI,,,2010.0,,,,225000.0,280000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2020.0,,,,5000.0,499000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2014.0,,,,165000.0,256000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2019.0,,,,55000.0,1990000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2022.0,,,,35000.0,2650000.0,2025-11-26,one2car,marketplace,,,,
FORD,,,2018.0,,,,5000.0,299000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2016.0,,,,134000.0,950000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2023.0,,,,15000.0,3800000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2021.0,,,,45000.0,950000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2017.0,,,,115000.0,639000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2021.0,,,,80000.0,729000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2025.0,,,,10000.0,1459000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2022.0,,,,25000.0,2100000.0,2025-11-26,one2car,marketplace,,,,
FORD,,,2024.0,,,,85000.0,568000.0,2025-11-26,one2car,marketplace,,,,
FORD,,,2016.0,,,,155000.0,298500.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2015.0,,,,100000.0,249000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2021.0,,,,120000.0,959000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2021.0,,,,165000.0,669000.0,2025-11-26,one2car,marketplace,,,,
MG,,,2020.0,,,,150000.0,288800.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2017.0,,,,195000.0,245000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2017.0,,,,155000.0,549000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2018.0,,,,75000.0,359000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2022.0,,,,40000.0,1299000.0,2025-11-26,one2car,marketplace,,,,
VOLKSWAGEN,,,2012.0,,,,175000.0,350000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2021.0,,,,5000.0,1499000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2022.0,,,,15000.0,3190000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2012.0,,,,200000.0,155000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2018.0,,,,160000.0,1479000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2020.0,,,,90000.0,899000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2023.0,,,,10000.0,2900000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2023.0,,,,35000.0,398000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2018.0,,,,170000.0,589000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2017.0,,,,95000.0,1499000.0,2025-11-26,one2car,marketplace,,,,
VOLVO,,,2022.0,,,,70000.0,1149000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2012.0,,,,180000.0,355000.0,2025-11-26,one2car,marketplace,,,,
MAZDA,,,2014.0,,,,175000.0,260000.0,2025-11-26,one2car,marketplace,,,,
CHEVROLET,,,2011.0,,,,130000.0,115000.0,2025-11-26,one2car,marketplace,,,,
PEUGEOT,,,2022.0,,,,40000.0,560000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2020.0,,,,70000.0,780000.0,2025-11-26,one2car,marketplace,,,,
VOLVO,,,2013.0,,,,185000.0,419000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2013.0,,,,195000.0,229000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2007.0,,,,150000.0,165000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2015.0,,,,120000.0,420000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2009.0,,,,235786.0,148000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2015.0,,,,155000.0,308000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2009.0,,,,180000.0,209000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2020.0,,,,20000.0,4990000.0,2025-11-26,one2car,marketplace,,,,
NISSAN,,,1988.0,,,,260000.0,39500.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2019.0,,,,97800.0,799000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2008.0,,,,240000.0,125000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2023.0,,,,30000.0,3990000.0,2025-11-26,one2car,marketplace,,,,
MAZDA,,,2017.0,,,,112800.0,260000.0,2025-11-26,one2car,marketplace,,,,
MITSUBISHI,,,2016.0,,,,20000.0,349000.0,2025-11-26,one2car,marketplace,,,,
ISUZU,,,2003.0,,,,25000.0,159000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2017.0,,,,25000.0,499000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2016.0,,,,75000.0,779000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2021.0,,,,150000.0,579000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2014.0,,,,30000.0,540000.0,2025-11-26,one2car,marketplace,,,,
FORD,,,2016.0,,,,160000.0,510000.0,2025-11-26,one2car,marketplace,,,,
FORD,,,2023.0,,,,45000.0,1099000.0,2025-11-26,one2car,marketplace,,,,
MAZDA,,,2020.0,,,,82336.0,629000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2017.0,,,,235000.0,864000.0,2025-11-26,one2car,marketplace,,,,
MITSUBISHI,,,2016.0,,,,100000.0,159000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2024.0,,,,25336.0,1129000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2018.0,,,,100000.0,680000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2021.0,,,,57999.0,825000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2021.0,,,,85000.0,1249000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2014.0,,,,100000.0,990000.0,2025-11-26,one2car,marketplace,,,,
FORD,,,2022.0,,,,5000.0,579000.0,2025-11-26,one2car,marketplace,,,,
FORD,,,2020.0,,,,215000.0,709000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2022.0,,,,5000.0,4900000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2021.0,,,,90000.0,1245000.0,2025-11-26,one2car,marketplace,,,,
ISUZU,,,2016.0,,,,5000.0,459000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2024.0,,,,4297.0,559000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2019.0,,,,250000.0,624000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2020.0,,,,99239.0,1088000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2019.0,,,,126207.0,649000.0,2025-11-26,one2car,marketplace,,,,
MAZDA,,,2019.0,,,,5000.0,329000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2021.0,,,,101572.0,959000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2009.0,,,,220000.0,180000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2021.0,,,,71965.0,998000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2018.0,,,,85000.0,755000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2023.0,,,,33016.0,898000.0,2025-11-26,one2car,marketplace,,,,
FORD,,,2019.0,,,,5000.0,499000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2018.0,,,,5000.0,439000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2016.0,,,,155000.0,399000.0,2025-11-26,one2car,marketplace,,,,
FORD,,,2018.0,,,,5000.0,499000.0,2025-11-26,one2car,marketplace,,,,
ISUZU,,,2021.0,,,,5000.0,519000.0,2025-11-26,one2car,marketplace,,,,
MAZDA,,,2018.0,,,,77000.0,270000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2022.0,,,,5000.0,419000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2020.0,,,,5000.0,289000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2019.0,,,,5000.0,299000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2017.0,,,,5000.0,299000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2020.0,,,,5000.0,459000.0,2025-11-26,one2car,marketplace,,,,
