brand,series_auto,age,price_at_ref_mileage,hedonic_pct_per_year,yoy_pct_next
PORSCHE,BOXSTER,15,2077060.25,,-1.3465304858982563
PORSCHE,BOXSTER,16,2049092.0,,0.7978656329214573
PORSCHE,BOXSTER,17,2065441.0,,-1.1226234957575798
PORSCHE,BOXSTER,18,2042253.875,,
PORSCHE,CAYENNE,4,2465501.25,,0.5288478452712297
PORSCHE,CAYENNE,5,2478540.0,,-2.9485201463103294
PORSCHE,CAYENNE,6,2405459.75,,-3.8131173700094223
PORSCHE,CAYENNE,7,2313736.75,,-6.6816046833992
PORSCHE,CAYENNE,8,2159142.0,,-0.7310774177312851
PORSCHE,CAYENNE,9,2143357.0,,-6.379542499780655
PORSCHE,CAYENNE,10,2006620.625,,-24.757924675941467
PORSCHE,CAYENNE,11,1509823.0,,-17.22198575735092
PORSCHE,CAYENNE,12,1249801.5,,-16.58487319946289
PORSCHE,CAYENNE,13,1042523.5,,
PORSCHE,CAYMAN,5,2027685.5,,24.371284246444702
PORSCHE,CAYMAN,7,2521858.5,,1.4355484396219254
PORSCHE,CAYMAN,9,2558061.0,,-2.749856188893318
PORSCHE,CAYMAN,10,2487718.0,,-2.4157581850886345
PORSCHE,CAYMAN,11,2427620.75,,-4.829234629869461
PORSCHE,CAYMAN,12,2310385.25,,0.4572614096105099
PORSCHE,CAYMAN,13,2320949.75,,-4.349027946591377
PORSCHE,CAYMAN,14,2220011.0,,-2.2537952288985252
PORSCHE,CAYMAN,15,2169976.5,,-0.23925374262034893
PORSCHE,CAYMAN,16,2164784.75,,-0.8191345259547234
PORSCHE,CAYMAN,17,2147052.25,,-3.2582927495241165
PORSCHE,CAYMAN,18,2077095.0,,
PORSCHE,MACAN,2,2401203.5,,0.7577241864055395
PORSCHE,MACAN,3,2419398.0,,4.4504564255476
PORSCHE,MACAN,4,2527072.25,,7.625197619199753
PORSCHE,MACAN,5,2719766.5,,5.433131754398346
PORSCHE,MACAN,6,2867535.0,,0.05391390295699239
PORSCHE,MACAN,7,2869081.0,,-7.476017624139786
PORSCHE,MACAN,8,2654588.0,,-6.261611729860306
PORSCHE,MACAN,9,2488368.0,,-3.0252860859036446
PORSCHE,MACAN,10,2413087.75,,-8.078218251466751
PORSCHE,MACAN,11,2218153.25,,
PORSCHE,PANAMERA,3,1788112.0,,-0.46560983173549175
PORSCHE,PANAMERA,4,1779786.375,,1.1557075195014477
PORSCHE,PANAMERA,5,1800355.5,,7.8520119190216064
PORSCHE,PANAMERA,6,1941719.625,,-2.602197229862213
PORSCHE,PANAMERA,7,1891192.25,,-1.194788608700037
PORSCHE,PANAMERA,8,1868596.5,,-7.784057408571243
PORSCHE,PANAMERA,9,1723143.875,,-1.8523192033171654
PORSCHE,PANAMERA,10,1691225.75,,-7.2992026805877686
PORSCHE,PANAMERA,11,1567779.75,,-3.2211873680353165
PORSCHE,PANAMERA,12,1517278.625,,-10.905247926712036
PORSCHE,PANAMERA,13,1351815.625,,
SUBARU,B9 TRIBECA,16,1258450.25,,-1.5556038357317448
SUBARU,B9 TRIBECA,17,1238873.75,,0.08870960446074605
SUBARU,B9 TRIBECA,18,1239972.75,,
SUBARU,BRZ,3,488096.875,,-2.4223802611231804
SUBARU,BRZ,4,476273.3125,,0.0
SUBARU,BRZ,5,476273.3125,,-1.8763123080134392
SUBARU,BRZ,6,467336.9375,,-4.31356355547905
SUBARU,BRZ,7,447178.0625,,0.4276121035218239
SUBARU,BRZ,8,449090.25,,0.0
SUBARU,BRZ,9,449090.25,,0.0
SUBARU,BRZ,10,449090.25,,
SUBARU,FORESTER,3,536573.9375,,0.12667173286899924
SUBARU,FORESTER,4,537253.625,,-4.121162369847298
SUBARU,FORESTER,5,515112.53125,,-11.86063066124916
SUBARU,FORESTER,6,454016.9375,,-7.060536742210388
SUBARU,FORESTER,7,421960.90625,,-0.14489642344415188
SUBARU,FORESTER,8,421349.5,,-4.955839738249779
SUBARU,FORESTER,9,400468.09375,,-25.928986072540283
SUBARU,FORESTER,10,296630.78125,,
SUBARU,IMPREZA,4,476273.3125,,0.0
SUBARU,IMPREZA,5,476273.3125,,-1.8763123080134392
SUBARU,IMPREZA,6,467336.9375,,-4.31356355547905
SUBARU,IMPREZA,7,447178.0625,,0.4276121035218239
SUBARU,IMPREZA,8,449090.25,,0.0
SUBARU,IMPREZA,9,449090.25,,0.0
SUBARU,IMPREZA,10,449090.25,,0.0
SUBARU,IMPREZA,11,449090.25,,
SUBARU,LEGACY,10,449090.25,,0.0
SUBARU,LEGACY,11,449090.25,,0.0
SUBARU,LEGACY,12,449090.25,,3.553016483783722
SUBARU,LEGACY,13,465046.5,,1.9945183768868446
SUBARU,LEGACY,14,474321.9375,,0.0
SUBARU,LEGACY,15,474321.9375,,0.0
SUBARU,LEGACY,16,474321.9375,,-3.134803846478462
SUBARU,LEGACY,17,459452.875,,
SUBARU,LEVORG,5,1222023.875,,-0.21636239252984524
SUBARU,LEVORG,6,1219379.875,,-2.3414257913827896
SUBARU,LEVORG,7,1190829.0,,0.8917002007365227
SUBARU,LEVORG,8,1201447.625,,-2.0733842626214027
SUBARU,LEVORG,9,1176537.0,,-2.8081033378839493
SUBARU,LEVORG,10,1143498.625,,
SUBARU,OUTBACK,4,1228473.625,,0.6464729551225901
SUBARU,OUTBACK,5,1236415.375,,0.027175332070328295
SUBARU,OUTBACK,6,1236751.375,,-0.2006769645959139
SUBARU,OUTBACK,7,1234269.5,,0.7191500626504421
SUBARU,OUTBACK,8,1243145.75,,0.0
SUBARU,OUTBACK,9,1243145.75,,-0.798528641462326
SUBARU,OUTBACK,10,1233218.875,,
SUBARU,XV,3,514561.125,,-0.09543327032588422
SUBARU,XV,4,514070.0625,,2.905963361263275
SUBARU,XV,5,529008.75,,-12.352778762578964
SUBARU,XV,6,463661.46875,,-10.605164617300034
SUBARU,XV,7,414489.40625,,-2.0274491980671883
SUBARU,XV,8,406085.84375,,0.1652359962463379
SUBARU,XV,9,406756.84375,,-18.26452761888504
SUBARU,XV,10,332464.625,,
SUZUKI,APV,13,280384.625,,3.3081121742725372
SUZUKI,APV,14,289660.0625,,0.0
SUZUKI,APV,15,289660.0625,,0.0
SUZUKI,APV,16,289660.0625,,-5.133236944675446
SUZUKI,APV,17,274791.125,,0.39996285922825336
SUZUKI,APV,18,275890.1875,,
SUZUKI,CARRY,2,317669.71875,,0.8003890514373779
SUZUKI,CARRY,3,320212.3125,,-4.818297177553177
SUZUKI,CARRY,4,304783.53125,,-5.404091626405716
SUZUKI,CARRY,5,288312.75,,23.599697649478912
SUZUKI,CARRY,6,356353.6875,,-9.308510273694992
SUZUKI,CARRY,7,323182.46875,,19.274279475212097
SUZUKI,CARRY,8,385473.5625,,1.0580330155789852
SUZUKI,CARRY,9,389552.0,,-9.2920683324337
SUZUKI,CARRY,10,353354.5625,,-32.646048069000244
SUZUKI,CARRY,11,237998.265625,,89.88367319107056
SUZUKI,CARRY,12,451919.84375,,5.226369202136993
SUZUKI,CARRY,13,475538.84375,,
SUZUKI,CELERIO,2,250859.328125,,-18.237923085689545
SUZUKI,CELERIO,3,205107.796875,,10.972355306148529
SUZUKI,CELERIO,4,227612.953125,,-9.912440925836563
SUZUKI,CELERIO,5,205050.953125,,70.25373578071594
SUZUKI,CELERIO,6,349106.90625,,-30.208924412727356
SUZUKI,CELERIO,7,243645.46875,,-37.2619092464447
SUZUKI,CELERIO,8,152858.515625,,13.437283039093018
SUZUKI,CELERIO,9,173398.546875,,25.41233003139496
SUZUKI,CELERIO,10,217463.15625,,-17.607969045639038
SUZUKI,CELERIO,11,179172.3125,,
SUZUKI,CIAZ,3,378742.28125,,-16.72317087650299
SUZUKI,CIAZ,4,315404.5625,,-16.656722128391266
SUZUKI,CIAZ,5,262868.5,,5.2716948091983795
SUZUKI,CIAZ,6,276726.125,,-14.30608332157135
SUZUKI,CIAZ,7,237137.453125,,-19.27722990512848
SUZUKI,CIAZ,8,191423.921875,,-52.271634340286255
SUZUKI,CIAZ,9,91363.5078125,,-25.19974112510681
SUZUKI,CIAZ,10,68340.140625,,
SUZUKI,ERTIGA,3,294239.0625,,-4.018373787403107
SUZUKI,ERTIGA,4,282415.4375,,0.0
SUZUKI,ERTIGA,5,282415.4375,,0.0919080397579819
SUZUKI,ERTIGA,6,282675.0,,-7.131445407867432
SUZUKI,ERTIGA,7,262516.1875,,1.294848695397377
SUZUKI,ERTIGA,8,265915.375,,0.0
SUZUKI,ERTIGA,9,265915.375,,0.0
SUZUKI,ERTIGA,10,265915.375,,0.0
SUZUKI,ERTIGA,11,265915.375,,0.0
SUZUKI,ERTIGA,12,265915.375,,
SUZUKI,JIMNY,4,282415.4375,,0.0
SUZUKI,JIMNY,5,282415.4375,,0.0919080397579819
SUZUKI,JIMNY,6,282675.0,,
SUZUKI,SWIFT,3,311998.84375,,-5.890496447682381
SUZUKI,SWIFT,4,293620.5625,,1.913130283355713
SUZUKI,SWIFT,5,299237.90625,,-8.187340199947357
SUZUKI,SWIFT,6,274738.28125,,-29.278886318206787
SUZUKI,SWIFT,7,194297.96875,,17.78671145439148
SUZUKI,SWIFT,8,228857.1875,,-0.33209165558218956
SUZUKI,SWIFT,9,228097.171875,,-41.126152873039246
SUZUKI,SWIFT,10,134289.578125,,-12.252248078584671
SUZUKI,SWIFT,11,117836.0859375,,8.963583409786224
SUZUKI,SWIFT,12,128398.421875,,14.450685679912567
SUZUKI,SWIFT,13,146952.875,,
SUZUKI,SX4,11,1041250.0625,,0.0
SUZUKI,SX4,12,1041250.0625,,1.3895737007260323
SUZUKI,SX4,13,1055719.0,,0.8785837329924107
SUZUKI,SX4,14,1064994.375,,0.0
SUZUKI,SX4,15,1064994.375,,
SUZUKI,VITARA,11,1041250.0625,,0.0
SUZUKI,VITARA,12,1041250.0625,,1.3895737007260323
SUZUKI,VITARA,13,1055719.0,,0.8785837329924107
SUZUKI,VITARA,14,1064994.375,,0.0
SUZUKI,VITARA,15,1064994.375,,
SUZUKI,XL7,3,1029726.25,,-0.37918451707810163
SUZUKI,XL7,4,1025821.6875,,0.7741842418909073
SUZUKI,XL7,5,1033763.4375,,
TOYOTA,86,1,526420.75,,8.86886790394783
TOYOTA,86,9,573108.3125,,1.1647776700556278
TOYOTA,86,10,579783.75,,-26.830801367759705
TOYOTA,86,11,424223.125,,160.8877420425415
TOYOTA,86,12,1106746.125,,-40.80749452114105
TOYOTA,86,13,655110.75,,
TOYOTA,ALPHARD,1,1854348.875,,-4.566333442926407
TOYOTA,ALPHARD,2,1769673.125,,3.502221778035164
TOYOTA,ALPHARD,3,1831651.0,,1.797974854707718
TOYOTA,ALPHARD,4,1864583.625,,-0.2655351534485817
TOYOTA,ALPHARD,5,1859632.5,,-4.129337519407272
TOYOTA,ALPHARD,6,1782842.0,,-2.2047173231840134
TOYOTA,ALPHARD,7,1743535.375,,-5.75852245092392
TOYOTA,ALPHARD,8,1643133.5,,2.3249784484505653
TOYOTA,ALPHARD,9,1681336.0,,-6.077510863542557
TOYOTA,ALPHARD,10,1579152.625,,0.7224523462355137
TOYOTA,ALPHARD,11,1590561.25,,1.2417943216860294
TOYOTA,ALPHARD,12,1610312.75,,
TOYOTA,AVANZA,3,468792.90625,,-7.101696729660034
TOYOTA,AVANZA,4,435500.65625,,-3.012947551906109
TOYOTA,AVANZA,5,422379.25,,-6.511661410331726
TOYOTA,AVANZA,6,394875.34375,,-6.600659340620041
TOYOTA,AVANZA,7,368810.96875,,-1.2526826933026314
TOYOTA,AVANZA,8,364190.9375,,-27.560129761695862
TOYOTA,AVANZA,9,263819.4375,,-5.541390553116798
TOYOTA,AVANZA,10,249200.171875,,-34.453678131103516
TOYOTA,AVANZA,11,163341.546875,,-10.2531798183918
TOYOTA,AVANZA,12,146593.84375,,-3.0286699533462524
TOYOTA,AVANZA,15,142154.0,,-17.118698358535767
TOYOTA,AVANZA,17,117819.0859375,,
TOYOTA,CAMRY,2,483718.34375,,30.753180384635925
TOYOTA,CAMRY,3,632477.125,,-7.483679801225662
TOYOTA,CAMRY,4,585144.5625,,-7.637493312358856
TOYOTA,CAMRY,5,540454.1875,,-0.048524001613259315
TOYOTA,CAMRY,6,540191.9375,,-12.500689923763275
TOYOTA,CAMRY,7,472664.21875,,-15.31779170036316
TOYOTA,CAMRY,8,400262.5,,-20.318813621997833
TOYOTA,CAMRY,9,318933.90625,,-6.571237742900848
TOYOTA,CAMRY,10,297976.0,,-2.357603795826435
TOYOTA,CAMRY,11,290950.90625,,-0.038784462958574295
TOYOTA,CAMRY,12,290838.0625,,-4.298439994454384
TOYOTA,CAMRY,13,278336.5625,,-19.288019835948944
TOYOTA,CAMRY,14,224650.953125,,-18.134166300296783
TOYOTA,CAMRY,16,183912.375,,-38.69851529598236
TOYOTA,CAMRY,17,112741.015625,,
TOYOTA,COMMUTER,3,715414.625,,-14.93726521730423
TOYOTA,COMMUTER,4,608551.25,,0.7871871814131737
TOYOTA,COMMUTER,5,613341.6875,,-4.347199574112892
TOYOTA,COMMUTER,6,586678.5,,-2.4391766637563705
TOYOTA,COMMUTER,7,572368.375,,8.697698265314102
TOYOTA,COMMUTER,8,622151.25,,-10.60650423169136
TOYOTA,COMMUTER,9,556162.75,,-6.105862185359001
TOYOTA,COMMUTER,10,522204.21875,,-7.408925145864487
TOYOTA,COMMUTER,11,483514.5,,-2.600245177745819
TOYOTA,COMMUTER,12,470941.9375,,-16.70762002468109
TOYOTA,COMMUTER,21,392258.75,,
TOYOTA,COROLLA,1,432614.625,,7.0579200983047485
TOYOTA,COROLLA,2,463148.21875,,9.987103939056396
TOYOTA,COROLLA,3,509403.3125,,-0.7831037044525146
TOYOTA,COROLLA,4,505414.15625,,-7.235816866159439
TOYOTA,COROLLA,5,468843.3125,,-7.561194896697998
TOYOTA,COROLLA,6,433393.15625,,-14.222674071788788
TOYOTA,COROLLA,7,371753.0625,,-4.30208295583725
TOYOTA,COROLLA,8,355759.9375,,-23.90996962785721
TOYOTA,COROLLA,9,270697.84375,,-21.37070894241333
TOYOTA,COROLLA,10,212847.796875,,-9.176488220691681
TOYOTA,COROLLA,11,193315.84375,,-0.9887721389532089
TOYOTA,COROLLA,12,191404.390625,,15.374501049518585
TOYOTA,COROLLA,13,220831.859375,,-13.596472144126892
TOYOTA,COROLLA,14,190806.515625,,-20.816300809383392
TOYOTA,COROLLA,15,151087.65625,,-13.635747134685516
TOYOTA,COROLLA,16,130485.7265625,,-67.75779128074646
TOYOTA,COROLLA,20,42071.47265625,,28.556770086288452
TOYOTA,COROLLA,29,54085.7265625,,
TOYOTA,CROWN,17,1235239.625,,0.08897059014998376
TOYOTA,CROWN,18,1236338.625,,
TOYOTA,FORTUNER,0,792271.125,,-5.5772338062524796
TOYOTA,FORTUNER,2,748084.3125,,16.58051759004593
TOYOTA,FORTUNER,3,872120.5625,,-2.588568441569805
TOYOTA,FORTUNER,4,849545.125,,-7.988730818033218
TOYOTA,FORTUNER,5,781677.25,,-3.200513869524002
TOYOTA,FORTUNER,6,756659.5625,,-9.735322743654251
TOYOTA,FORTUNER,7,682996.3125,,-1.65154617279768
TOYOTA,FORTUNER,8,671716.3125,,-12.423724681138992
TOYOTA,FORTUNER,9,588264.125,,-7.593835890293121
TOYOTA,FORTUNER,10,543592.3125,,-28.99380922317505
TOYOTA,FORTUNER,11,385984.1875,,-4.632581397891045
TOYOTA,FORTUNER,12,368103.15625,,0.6152147892862558
TOYOTA,FORTUNER,14,370367.78125,,-7.4620164930820465
TOYOTA,FORTUNER,15,342730.875,,-9.24396961927414
TOYOTA,FORTUNER,17,311048.9375,,-28.451672196388245
TOYOTA,FORTUNER,19,222550.3125,,-8.145784586668015
TOYOTA,FORTUNER,20,204421.84375,,
TOYOTA,HIACE,3,540889.4375,,2.704237960278988
TOYOTA,HIACE,4,555516.375,,-6.9072335958480835
TOYOTA,HIACE,5,517145.5625,,-4.3573081493377686
TOYOTA,HIACE,6,494611.9375,,-9.503605961799622
TOYOTA,HIACE,7,447605.96875,,-2.707173116505146
TOYOTA,HIACE,8,435488.5,,-21.53196930885315
TOYOTA,HIACE,9,341719.25,,-20.93975841999054
TOYOTA,HIACE,10,270164.0625,,-7.010508328676224
TOYOTA,HIACE,11,251224.1875,,-8.470254391431808
TOYOTA,HIACE,12,229944.859375,,-45.09643316268921
TOYOTA,HIACE,19,126247.9296875,,
TOYOTA,HILUX REVO,0,356995.40625,-5.194619657682232,27.50837206840515
TOYOTA,HILUX REVO,1,455199.03125,-5.194619657682232,-27.663064002990723
TOYOTA,HILUX REVO,2,329277.03125,-5.194619657682232,1.3984329998493195
TOYOTA,HILUX REVO,3,333881.75,-5.194619657682232,3.080843761563301
TOYOTA,HILUX REVO,4,344168.125,-5.194619657682232,-14.840711653232574
TOYOTA,HILUX REVO,5,293091.125,-5.194619657682232,23.429179191589355
TOYOTA,HILUX REVO,6,361759.96875,-5.194619657682232,-0.3653579391539097
TOYOTA,HILUX REVO,7,360438.25,-5.194619657682232,-11.711081862449646
TOYOTA,HILUX REVO,8,318227.03125,-5.194619657682232,4.839901626110077
TOYOTA,HILUX REVO,9,333628.90625,-5.194619657682232,-22.798922657966614
TOYOTA,HILUX REVO,10,257565.109375,-5.194619657682232,
TOYOTA,HILUX VIGO,10,249200.171875,,-34.453678131103516
TOYOTA,HILUX VIGO,11,163341.546875,,-10.2531798183918
TOYOTA,HILUX VIGO,12,146593.84375,,-1.215816754847765
TOYOTA,HILUX VIGO,13,144811.53125,,13.838697969913483
TOYOTA,HILUX VIGO,14,164851.5625,,-13.768485188484192
TOYOTA,HILUX VIGO,15,142154.0,,-4.466568678617477
TOYOTA,HILUX VIGO,16,135804.59375,,-11.401095241308212
TOYOTA,HILUX VIGO,17,120321.3828125,,3.143865242600441
TOYOTA,HILUX VIGO,18,124104.125,,
TOYOTA,INNOVA,1,468946.0625,,22.24155068397522
TOYOTA,INNOVA,3,573246.9375,,-9.107381105422974
TOYOTA,INNOVA,4,521039.15625,,-7.747174799442291
TOYOTA,INNOVA,5,480673.34375,,-0.5223467014729977
TOYOTA,INNOVA,6,478162.5625,,-11.227817088365555
TOYOTA,INNOVA,7,424475.34375,,-13.181176781654358
TOYOTA,INNOVA,8,368524.5,,-26.899603009223938
TOYOTA,INNOVA,9,269392.875,,-7.5499460101127625
TOYOTA,INNOVA,10,249053.859375,,-2.9267577454447746
TOYOTA,INNOVA,11,241764.65625,,0.0
TOYOTA,INNOVA,12,241764.65625,,5.341616272926331
TOYOTA,INNOVA,13,254678.796875,,
TOYOTA,MAJESTY,1,1394428.125,,-3.7794794887304306
TOYOTA,MAJESTY,3,1341726.0,,-0.24336189962923527
TOYOTA,MAJESTY,4,1338460.75,,0.294106500223279
TOYOTA,MAJESTY,5,1342397.25,,-6.753990054130554
TOYOTA,MAJESTY,6,1251731.875,,
TOYOTA,PRIUS,10,249200.171875,,-34.453678131103516
TOYOTA,PRIUS,11,163341.546875,,-12.737727165222168
TOYOTA,PRIUS,12,142535.546875,,1.59678366035223
TOYOTA,PRIUS,13,144811.53125,,11.578584462404251
TOYOTA,PRIUS,14,161578.65625,,-12.02179566025734
TOYOTA,PRIUS,15,142154.0,,
TOYOTA,SIENTA,3,570681.8125,,-9.148316830396652
TOYOTA,SIENTA,4,518474.03125,,-7.785509526729584
TOYOTA,SIENTA,5,478108.1875,,-0.5251491907984018
TOYOTA,SIENTA,6,475597.40625,,-10.493847727775574
TOYOTA,SIENTA,7,425688.9375,,-12.725313007831573
TOYOTA,SIENTA,8,371518.6875,,-26.932796835899353
TOYOTA,SIENTA,9,271458.3125,,-79.21028733253479
TOYOTA,SIENTA,21,56435.3984375,,
TOYOTA,SUPRA,3,2919875.5,,1.8110103905200958
TOYOTA,SUPRA,4,2972754.75,,-0.84425900131464
TOYOTA,SUPRA,5,2947657.0,,7.577849179506302
TOYOTA,SUPRA,6,3171026.0,,
TOYOTA,VELLFIRE,3,1307973.125,,8.162792026996613
TOYOTA,VELLFIRE,4,1414740.25,,8.789227902889252
TOYOTA,VELLFIRE,5,1539085.0,,3.163982182741165
TOYOTA,VELLFIRE,6,1587781.375,,0.7913400419056416
TOYOTA,VELLFIRE,7,1600346.125,,-10.196114331483841
TOYOTA,VELLFIRE,8,1437173.0,,-11.1846923828125
TOYOTA,VELLFIRE,9,1276429.625,,0.2560168504714966
TOYOTA,VELLFIRE,10,1279697.5,,-37.0951384305954
TOYOTA,VELLFIRE,11,804991.9375,,5.06843589246273
TOYOTA,VELLFIRE,12,845792.4375,,-4.845825582742691
TOYOTA,VELLFIRE,13,804806.8125,,
TOYOTA,VELOZ,2,1207524.625,,22.008568048477173
TOYOTA,VELOZ,3,1473283.5,,
TOYOTA,VENTURY,6,526751.6875,,-13.28597366809845
TOYOTA,VENTURY,7,456767.59375,,-8.860763162374496
TOYOTA,VENTURY,8,416294.5,,-22.45633751153946
TOYOTA,VENTURY,9,322810.0,,-6.2762245535850525
TOYOTA,VENTURY,10,302549.71875,,-2.3199286311864853
TOYOTA,VENTURY,11,295530.78125,,-8.049722015857697
TOYOTA,VENTURY,12,271741.375,,12.988947331905365
TOYOTA,VENTURY,13,307037.71875,,-11.50158941745758
TOYOTA,VENTURY,14,271723.5,,-25.21788477897644
TOYOTA,VENTURY,15,203200.578125,,
TOYOTA,VIOS,3,355686.71875,,-12.24946454167366
TOYOTA,VIOS,4,312117.0,,-12.932831048965454
TOYOTA,VIOS,5,271751.4375,,0.3178686136379838
TOYOTA,VIOS,6,272615.25,,-14.338746666908264
TOYOTA,VIOS,7,233525.640625,,-8.046787977218628
TOYOTA,VIOS,8,214734.328125,,-36.501544713974
TOYOTA,VIOS,9,136352.984375,,2.858848311007023
TOYOTA,VIOS,10,140251.109375,,-7.59350061416626
TOYOTA,VIOS,11,129601.140625,,0.0
TOYOTA,VIOS,12,129601.140625,,11.047296226024628
TOYOTA,VIOS,13,143918.5625,,-31.374865770339966
TOYOTA,VIOS,14,98764.3046875,,12.211664766073227
TOYOTA,VIOS,15,110825.0703125,,-74.36292171478271
TOYOTA,VIOS,18,28412.310546875,,-133.55062007904053
TOYOTA,VIOS,21,-9532.5048828125,,
TOYOTA,WISH,15,485305.8125,,-3.0638670548796654
TOYOTA,WISH,17,470436.6875,,0.23365258239209652
TOYOTA,WISH,18,471535.875,,
TOYOTA,YARIS,0,347000.25,,17.008110880851746
TOYOTA,YARIS,1,406018.4375,,-29.4009268283844
TOYOTA,YARIS,2,286645.25,,11.142322421073914
TOYOTA,YARIS,3,318584.1875,,-0.514777610078454
TOYOTA,YARIS,4,316944.1875,,2.9245488345623016
TOYOTA,YARIS,5,326213.375,,-5.664553493261337
TOYOTA,YARIS,6,307734.84375,,-10.970483720302582
TOYOTA,YARIS,7,273974.84375,,-3.3020365983247757
TOYOTA,YARIS,8,264928.09375,,2.9191529378294945
TOYOTA,YARIS,9,272661.75,,-22.474537789821625
TOYOTA,YARIS,10,211382.28125,,-16.117466986179352
TOYOTA,YARIS,11,177312.8125,,-5.914987996220589
TOYOTA,YARIS,12,166824.78125,,34.545013308525085
TOYOTA,YARIS,13,224454.421875,,11.6461843252182
TOYOTA,YARIS,14,250594.796875,,-57.65470266342163
TOYOTA,YARIS,17,106115.1015625,,
VOLKSWAGEN,CARAVELLE,7,1784807.5,,-1.0136106982827187
VOLKSWAGEN,CARAVELLE,8,1766716.5,,-5.883548781275749
VOLKSWAGEN,CARAVELLE,10,1662770.875,,-0.7171463221311569
VOLKSWAGEN,CARAVELLE,11,1650846.375,,0.6890934891998768
VOLKSWAGEN,CARAVELLE,12,1662222.25,,4.773406684398651
VOLKSWAGEN,CARAVELLE,13,1741566.875,,-4.729835689067841
VOLKSWAGEN,CARAVELLE,19,1659193.625,,
VOLVO,C30,13,964643.3125,,0.9615471586585045
VOLVO,C30,14,973918.8125,,0.0
VOLVO,C30,15,973918.8125,,0.0
VOLVO,C30,16,973918.8125,,-1.5267378650605679
VOLVO,C30,17,959049.625,,0.11461216490715742
VOLVO,C30,18,960148.8125,,
VOLVO,C70,15,1645910.0,,0.0
VOLVO,C70,16,1645910.0,,-1.1894028633832932
VOLVO,C70,17,1626333.5,,0.06757531664334238
VOLVO,C70,18,1627432.5,,
VOLVO,EX30,15,1645910.0,,0.0
VOLVO,EX30,16,1645910.0,,-1.1894028633832932
VOLVO,EX30,17,1626333.5,,0.06757531664334238
VOLVO,EX30,18,1627432.5,,
VOLVO,S40,13,1636634.625,,0.5667346064001322
VOLVO,S40,14,1645910.0,,0.0
VOLVO,S40,15,1645910.0,,0.0
VOLVO,S40,16,1645910.0,,
VOLVO,S60,3,1006755.625,,-1.1744161136448383
VOLVO,S60,4,994932.125,,0.0
VOLVO,S60,5,994932.125,,1.4536229893565178
VOLVO,S60,6,1009394.6875,,1.9804257899522781
VOLVO,S60,7,1029385.0,,0.18576019210740924
VOLVO,S60,8,1031297.1875,,-2.995220571756363
VOLVO,S60,9,1000407.5625,,0.0
VOLVO,S60,10,1000407.5625,,0.0
VOLVO,S60,11,1000407.5625,,-3.921414166688919
VOLVO,S60,12,961177.4375,,0.3605863777920604
VOLVO,S60,13,964643.3125,,
VOLVO,S80,9,867506.4375,,-14.10328894853592
VOLVO,S80,10,745159.5,,-5.335015431046486
VOLVO,S80,11,705405.125,,-9.835226088762283
VOLVO,S80,12,636026.9375,,3.5505570471286774
VOLVO,S80,13,658609.4375,,-5.094113573431969
VOLVO,S80,14,625059.125,,-7.62321874499321
VOLVO,S80,15,577409.5,,0.04003874200861901
VOLVO,S80,16,577640.6875,,-4.923237860202789
VOLVO,S80,17,549202.0625,,-6.086808070540428
VOLVO,S80,18,515773.1875,,
VOLVO,S90,3,1033599.4375,,0.5400242283940315
VOLVO,S90,4,1039181.125,,-1.0246469639241695
VOLVO,S90,5,1028533.1875,,-1.8197456374764442
VOLVO,S90,6,1009816.5,,-1.2992707081139088
VOLVO,S90,7,996696.25,,2.0980188623070717
VOLVO,S90,8,1017607.125,,-10.505522042512894
VOLVO,S90,9,910702.1875,,
VOLVO,V40,6,1009394.6875,,1.9804257899522781
VOLVO,V40,7,1029385.0,,0.18576019210740924
VOLVO,V40,8,1031297.1875,,-2.995220571756363
VOLVO,V40,9,1000407.5625,,0.0
VOLVO,V40,10,1000407.5625,,0.0
VOLVO,V40,11,1000407.5625,,-3.921414166688919
VOLVO,V40,12,961177.4375,,
VOLVO,V50,12,1633168.875,,0.21221013739705086
VOLVO,V50,13,1636634.625,,0.5667346064001322
VOLVO,V50,14,1645910.0,,0.0
VOLVO,V50,15,1645910.0,,0.0
VOLVO,V50,16,1645910.0,,
VOLVO,V60,3,921886.0625,,-0.8194545283913612
VOLVO,V60,4,914331.625,,1.423908956348896
VOLVO,V60,5,927350.875,,-2.6752684265375137
VOLVO,V60,6,902541.75,,-4.366203770041466
VOLVO,V60,7,863134.9375,,3.079899400472641
VOLVO,V60,8,889718.625,,-1.8857577815651894
VOLVO,V60,9,872940.6875,,-15.197223424911499
VOLVO,V60,10,740277.9375,,-3.6180246621370316
VOLVO,V60,11,713494.5,,-6.677311658859253
VOLVO,V60,12,665852.25,,-0.718496460467577
VOLVO,V60,13,661068.125,,
VOLVO,V70,16,1645910.0,,-1.1894028633832932
VOLVO,V70,17,1626333.5,,0.06757531664334238
VOLVO,V70,18,1627432.5,,
VOLVO,V90,6,1666672.0,,2.260027825832367
VOLVO,V90,7,1704339.25,,0.5208029877394438
VOLVO,V90,8,1713215.5,,
VOLVO,XC40,3,1053142.75,,0.3311042208224535
VOLVO,XC40,4,1056629.75,,-4.446673393249512
VOLVO,XC40,5,1009644.875,,-0.4053405486047268
VOLVO,XC40,6,1005552.375,,
VOLVO,XC60,3,869155.0625,,0.8885856717824936
VOLVO,XC60,4,876878.25,,1.3689186424016953
